uniprot_accession,standard_inchi_key,canonical_smiles,compound_name,protein_fragment,avg_predictions
Q6YMS6,GMIZZEXBPRLVIV-SECBINFHSA-N,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1,SCH-900776,NS5_DEN2B Dengue virus 2,3.9681297540664673
Q6YMS6,DenvInD_376,C1CN(CC2C1OCC3=CN=NN23)C(=O)C4=NC=C(C=C4)O,118779901,NS5_DEN2B Dengue virus 2,3.9680734127759933
Q6YMS6,FAYAUAZLLLJJGH-UHFFFAOYSA-N,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,SNS-314,NS5_DEN2B Dengue virus 2,3.967825621366501
Q6YMS6,DenvInD_318,CC1=C(C=C(C=C1)Cl)NS(=O)(=O)C2=CC=C(C=C2)NS(=O)(=O)C3=CC4=CC=CC=C4C=C3,1265824,NS5_DEN2B Dengue virus 2,3.967738226056099
Q6YMS6,SUBDBMMJDZJVOS-UHFFFAOYSA-N,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,Omeprazole,NS5_DEN2B Dengue virus 2,3.967287987470627
Q6YMS6,DenvInD_382,C1=C(SC(=C1)Cl)C2=CC(=CC(=C2)CC(=O)O)CC(=O)O,127043361,NS5_DEN2B Dengue virus 2,3.96697036921978
Q6YMS6,LDYMIBZOCSHLBG-QGTPRVQTSA-N,O=C(NC1CN2CCC1CC2)c1cc(Cl)cc2c1OC1CCCCC21,RG-12915,NS5_DEN2B Dengue virus 2,3.9665627479553223
Q6YMS6,KVSKGMLNBAPGKH-UHFFFAOYSA-N,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,TRIBROMSALAN,NS5_DEN2B Dengue virus 2,3.965115875005722
Q6YMS6,GWVJLVHNKMLXRM-RPWUZVMVSA-N,COc1ccc(C2Sc3c(ccc4ccccc34)N(CCN(C)C)C(=O)C2OC(C)=O)cc1,Naltiazem,NS5_DEN2B Dengue virus 2,3.9643788039684296
Q6YMS6,MHJBZVSGOZTKRH-IZHYLOQSSA-N,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,Endoxifen,NS5_DEN2B Dengue virus 2,3.9642257094383235
Q6YMS6,DenvInD_308,C1=CC=C(C(=C1)C=NNC(=O)CC2=CSC(=N2)NC3=CC=CC(=C3)C(F)(F)F)OCC(=O)O,5498424,NS5_DEN2B Dengue virus 2,3.964124858379364
Q6YMS6,HSVTZTOFRYKVEA-KGWLDMEJSA-N,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)c1ccc(CO[N+](=O)O)cc1,NCX-1015,NS5_DEN2B Dengue virus 2,3.96405753493309
Q6YMS6,FCCNSUIJIOOXEZ-SJYYZXOBSA-N,O=S(=O)(O)OC1C(O)COC(OC2COC(O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C1OS(=O)(=O)O,Pentosan-polysulfate,NS5_DEN2B Dengue virus 2,3.963974356651306
Q6YMS6,JAYAGJDXJIDEKI-PTGWOZRBSA-N,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,LANATOSIDE C,NS5_DEN2B Dengue virus 2,3.9628703594207764
Q6YMS6,VDGXZSSDCDPCRF-UHFFFAOYSA-N,CCc1nc(N)nc(N)c1OCCCOc1ccccc1CCC(=O)O,P-218,NS5_DEN2B Dengue virus 2,3.9627709686756134
Q6YMS6,BPZSYCZIITTYBL-YJYMSZOUSA-N,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,Formoterol,NS5_DEN2B Dengue virus 2,3.9625595211982727
Q6YMS6,GISXTRIGVCKQBX-UHFFFAOYSA-N,Cn1c(CCCCCCC(=O)NO)nc2cc(N(CCCl)CCCl)ccc21,Tinostamustine,NS5_DEN2B Dengue virus 2,3.9622709155082703
Q6YMS6,ODKNJVUHOIMIIZ-RRKCRQDMSA-N,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,Floxuridine,NS5_DEN2B Dengue virus 2,3.9621734619140625
Q6YMS6,XDBMBHVYXPBOPL-UHFFFAOYSA-N,CC(C)c1ccc2c(c1)C(N1CCN(CCO)CC1)Cc1ccc(F)cc1S2,Isofloxythepin,NS5_DEN2B Dengue virus 2,3.961633712053299
Q6YMS6,YEWQCWVEXRSMSB-UHFFFAOYSA-M,CC(=O)O[Hg]c1cc(C(C)(C)CC(C)(C)C)ccc1O,ACETOMEROCTOL,NS5_DEN2B Dengue virus 2,3.9613955318927765
Q6YMS6,UWXSAYUXVSFDBQ-CYBMUJFWSA-N,CC1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,ARRY-334543,NS5_DEN2B Dengue virus 2,3.9601798951625824
Q6YMS6,LILGMDXLRPEBNH-HFZDXXHNSA-N,CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)C12CN(c1ccc(C(=O)O)cn1)CC2c1ccc(C#N)cc1,BMS-688521,NS5_DEN2B Dengue virus 2,3.9598557353019714
Q6YMS6,ZUQBAQVRAURMCL-CVRLYYSRSA-N,Nc1nc2c(c(=O)[nH]1)CC(CCc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,DATHF,NS5_DEN2B Dengue virus 2,3.959787279367447
Q6YMS6,DenvInD_373,C1COCCN1C2=NC3=C(C(=N2)NC4=CC=C(C=C4)S(=O)(=O)N)NC=N3,46898022,NS5_DEN2B Dengue virus 2,3.9597346484661102
Q6YMS6,MJJALKDDGIKVBE-UHFFFAOYSA-N,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,Ebastine,NS5_DEN2B Dengue virus 2,3.959079682826996
Q6YMS6,WGOJWDWKHJHXSV-UHFFFAOYSA-N,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2cccc(O)c2)C1,PF-03635659,NS5_DEN2B Dengue virus 2,3.9589438140392303
Q6YMS6,RJKFOVLPORLFTN-LEKSSAKUSA-N,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,Progesterone,NS5_DEN2B Dengue virus 2,3.9583792984485626
Q6YMS6,GVKXFVCXBFGBCD-QKDMMWSPSA-N,COC(=O)C1C(O)C2(O)c3c(OC)cc(OC4OC(C(O)CO)COC4OC)cc3OC2(c2ccc(OC)cc2)C1c1ccccc1,Silvestrol,NS5_DEN2B Dengue virus 2,3.957453489303589
Q6YMS6,GEZHEQNLKAOMCA-RRZNCOCZSA-N,CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(CC=C(C)C(=O)O)C4=O)C3=O,Gambogic acid,NS5_DEN2B Dengue virus 2,3.9550392627716064
Q6YMS6,DenvInD_184,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)C3CCCCC3,72710920,NS5_DEN2B Dengue virus 2,3.954386129975319
Q6YMS6,DenvInD_393,CC1=C(C=C(C(=C1)OC)C2=CC=C(S2)C#CCO)C(=O)O,127043015,NS5_DEN2B Dengue virus 2,3.953944355249405
Q6YMS6,DenvInD_281,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=CS3,127037697,NS5_DEN2B Dengue virus 2,3.953869879245758
Q6YMS6,DenvInD_334,CC(=O)C1=CC=C(C=C1)NC2=NC(=NC3=C2NC=N3)NC,122178650,NS5_DEN2B Dengue virus 2,3.9515857100486755
Q6YMS6,FABUFPQFXZVHFB-PVYNADRNSA-N,CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1,Ixabepilone,NS5_DEN2B Dengue virus 2,3.951121747493744
Q6YMS6,AYOUDDAETNMCBW-GSHUGGBRSA-N,CN1C(=O)C(NC(=O)C(CCC(F)(F)F)C(CCC(F)(F)F)C(N)=O)N=C(c2ccccc2)c2ccccc21,BMS-906024,NS5_DEN2B Dengue virus 2,3.9481782019138336
Q6YMS6,XPEXCFSBFPOSQR-UHFFFAOYSA-N,CCCNCC(O)c1oc2ccccc2c1CCc1ccccc1,GE 68,NS5_DEN2B Dengue virus 2,3.9472525119781494
Q6YMS6,DenvInD_389,CC1=CC(=C(C=C1C2=NC=CN2)C3=CC=C(S3)C#CCO)OC,127043018,NS5_DEN2B Dengue virus 2,3.9471510350704193
Q6YMS6,XPPBBJCBDOEXDN-UHFFFAOYSA-N,CC(C)(C)Cn1c(N)nc2ccc(-c3[nH]c(C(C)(C)C)nc3-c3ccc(F)cc3)nc21,LY-2228820,NS5_DEN2B Dengue virus 2,3.94705793261528
Q6YMS6,YEASNVKEKVHQLR-UHFFFAOYSA-N,CCCC(CCC)C(=O)NCC(=O)NCCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,UK 25,NS5_DEN2B Dengue virus 2,3.9468341767787933
Q6YMS6,GMIZZEXBPRLVIV-UHFFFAOYSA-N,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1,MK 8776,NS5_DEN2B Dengue virus 2,3.9466524720191956
Q6YMS6,CTMCWCONSULRHO-UHQPFXKFSA-N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOC(OC)C2)C(O)C(C)O1,Nemorubicin,NS5_DEN2B Dengue virus 2,3.9463436901569366
Q6YMS6,DenvInD_202,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)C3CCCC3,72714177,NS5_DEN2B Dengue virus 2,3.946288511157036
Q6YMS6,DenvInD_297,C1=CC=C2C(=C1)C=C(S2)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C3=CC=C(C=C3)OCC4=CC=C(C=C4)C(F)(F)F)C(=O)N,127039187,NS5_DEN2B Dengue virus 2,3.9457643032073975
Q6YMS6,DenvInD_146,C1=CC=C(C=C1)CC=NNC(=O)C2=CC(=NC3=CC=CC=C32)C=NNC4=CC=CC(=C4)C(F)(F)F,71451559,NS5_DEN2B Dengue virus 2,3.9453026056289673
Q6YMS6,ZJAOAACCNHFJAH-UHFFFAOYSA-N,O=C(O)P(=O)(O)O,Foscarnet,NS5_DEN2B Dengue virus 2,3.9447929561138153
Q6YMS6,DenvInD_155,CC(C)CC1C(=O)NC(CSSCC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CCCN=C(N)N)CCCCN)N)C(=O)O,71460599,NS5_DEN2B Dengue virus 2,3.9433230459690094
Q6YMS6,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,CC(NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,MLN-2480,NS5_DEN2B Dengue virus 2,3.943123549222946
Q6YMS6,VZYCZNZBPPHOFY-UHFFFAOYSA-N,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,THIOPROPERAZINE,NS5_DEN2B Dengue virus 2,3.942818582057953
Q6YMS6,DWGXUDUOJPYAOR-UHFFFAOYSA-N,CCSC(=O)c1cccc(C(=O)SCC)c1,DITOPHAL,NS5_DEN2B Dengue virus 2,3.9421406984329224
Q6YMS6,VVRREURVTJNTQQ-UHFFFAOYSA-N,Clc1ccc(N2N=NCC2c2ccncc2)cc1,ADD-17014,NS5_DEN2B Dengue virus 2,3.941658675670624
Q6YMS6,MMSNEKOTSJRTRI-LLVKDONJSA-N,CC(C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O,Atreleuton,NS5_DEN2B Dengue virus 2,3.9409911036491394
Q6YMS6,QAGYKUNXZHXKMR-HKWSIXNMSA-N,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,Nelfinavir,NS5_DEN2B Dengue virus 2,3.9395537078380585
Q6YMS6,BIAVGWDGIJKWRM-FQEVSTJZSA-N,CCC(NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,Talnetant,NS5_DEN2B Dengue virus 2,3.936971127986908
Q6YMS6,XWFCFMXQTBGXQW-GOSISDBHSA-N,O=C(O)c1cn(C2CC2)c2cc(N3CCC(O)(COc4ccc(N5CC(CO)OC5=O)cc4F)CC3)c(F)cc2c1=O,Cadazolid,NS5_DEN2B Dengue virus 2,3.9360330402851105
Q6YMS6,DenvInD_292,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=C(S3)C4=CC=CC=C4,127039475,NS5_DEN2B Dengue virus 2,3.936026930809021
Q6YMS6,DenvInD_390,CC1=CC(=C(C=C1C2=NOC(=O)N2)C3=CC=C(S3)C#CCO)OC,137243533,NS5_DEN2B Dengue virus 2,3.9359291791915894
Q6YMS6,DenvInD_309,C1=CC=C(C=C1)C2=C(C(=O)NC3=C2C=C(C=C3)Cl)C4=CC(N(N4)C(=O)CCC(=O)O)C5=CC=C(C=C5)Br,1608850,NS5_DEN2B Dengue virus 2,3.935471221804619
Q6YMS6,CMLUGNQVANVZHY-POURPWNDSA-N,COc1cccc(C2OC(CC(=O)N3CCC(CC(=O)O)CC3)C(=O)N(CC(C)(C)COC(C)=O)c3ccc(Cl)cc32)c1OC,Lapaquistat acetate,NS5_DEN2B Dengue virus 2,3.9336969554424286
Q6YMS6,PXBZKHOQHTVCSQ-QZTJIDSGSA-N,CC(CNCCNCC(C)N1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O)N1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O,bisnafide,NS5_DEN2B Dengue virus 2,3.9335370659828186
Q6YMS6,DenvInD_275,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=C(C=CS3)N4C=CC=C4,127037751,NS5_DEN2B Dengue virus 2,3.9332704097032547
Q6YMS6,FJLRGFADCXTJNV-IIBYNOLFSA-N,CC(NCCCCc1ccccc1)C(O)c1ccc2c(c1)CCS2,tibalosin,NS5_DEN2B Dengue virus 2,3.932190179824829
Q6YMS6,QLLGKCJUPWYJON-HLTSFMKQSA-N,Nc1ccn(C2C(F)=C(CO)C(O)C2O)c(=O)n1,Fluorocyclopentenylcytosine,NS5_DEN2B Dengue virus 2,3.9320045709609985
Q6YMS6,XMYKNCNAZKMVQN-NYYWCZLTSA-N,NC(=S)NN=Cc1ncccc1N,TRIAPINE,NS5_DEN2B Dengue virus 2,3.9315291941165924
Q6YMS6,DenvInD_363,C1C(OC(C1O)N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O,135434165,NS5_DEN2B Dengue virus 2,3.9305349588394165
Q6YMS6,YYLKOELWSMRYHV-VXLYETTFSA-N,CC(=NNC(=S)NNC(=S)Nc1ccccc1Cl)c1ccccn1,348U87,NS5_DEN2B Dengue virus 2,3.9299528896808624
Q6YMS6,GKIRPKYJQBWNGO-UHFFFAOYSA-N,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,Clomiphene,NS5_DEN2B Dengue virus 2,3.9287003576755524
Q6YMS6,DFPAKSUCGFBDDF-UHFFFAOYSA-N,NC(=O)c1cccnc1,Niacinamide,NS5_DEN2B Dengue virus 2,3.928036719560623
Q6YMS6,YVPXVXANRNDGTA-WDYNHAJCSA-N,COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C,Cepharanthine,NS5_DEN2B Dengue virus 2,3.927479177713394
Q6YMS6,GIIGAFADHXYOPM-UHFFFAOYSA-N,Nc1ccc(OCCCCCN2C(=O)c3ccccc3C2=O)cc1,AMPHOTALIDE,NS5_DEN2B Dengue virus 2,3.927477866411209
Q6YMS6,IAJOMYABKVAZCN-AATRIKPKSA-N,O=C(C=Cc1ccc2ccc(C(F)(F)F)cc2n1)c1ccncc1,PFK-158,NS5_DEN2B Dengue virus 2,3.927367717027664
Q6YMS6,ALKJNCZNEOTEMP-UHFFFAOYSA-N,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,XL-228,NS5_DEN2B Dengue virus 2,3.9270047545433044
Q6YMS6,MFZWMTSUNYWVBU-UHFFFAOYSA-N,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,HYCANTHONE,NS5_DEN2B Dengue virus 2,3.926817923784256
Q6YMS6,ZFSXZJXLKAJIGS-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,CLOFLUCARBAN,NS5_DEN2B Dengue virus 2,3.9255633652210236
Q6YMS6,DenvInD_322,C1=CC(=C(C=C1CC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O,67145,NS5_DEN2B Dengue virus 2,3.925424575805664
Q6YMS6,DBESQBZOXMCXPV-UHFFFAOYSA-N,O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3cc(Cl)ccc32)CC1,Milenperone,NS5_DEN2B Dengue virus 2,3.9246292114257812
Q6YMS6,YUAALFPUEOYPNX-UHFFFAOYSA-N,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,Dubermatinib,NS5_DEN2B Dengue virus 2,3.923932373523712
Q6YMS6,WBKHQQZRHCECKK-UHFFFAOYSA-N,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCN4CCOCC4)cc23)c1,NRC-2694,NS5_DEN2B Dengue virus 2,3.9239195585250854
Q6YMS6,UBQYURCVBFRUQT-UHFFFAOYSA-N,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,Deferoxamine,NS5_DEN2B Dengue virus 2,3.9237991273403168
Q6YMS6,JQBKWZPHJOEQAO-DVPVEWDBSA-N,Cc1oc(=O)oc1COC(=O)C1=C(C2CCCO2)SC2C(C(C)O)C(=O)N12,faropenem medoxomil,NS5_DEN2B Dengue virus 2,3.922929495573044
Q6YMS6,FVYRUSCZCWSFLT-UHFFFAOYSA-N,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC,Fostedil,NS5_DEN2B Dengue virus 2,3.922624111175537
Q6YMS6,NQPDXQQQCQDHHW-UHFFFAOYSA-N,CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,Triclabendazole,NS5_DEN2B Dengue virus 2,3.9226020872592926
Q6YMS6,UPJSUQWHUVLLNW-XMMPIXPASA-N,C#CCC(c1nc2cc(Cl)ccc2c(=O)n1Nc1ccccc1)N(CCCN)C(=O)c1cccc(Cl)c1F,ARQ-621,NS5_DEN2B Dengue virus 2,3.922481954097748
Q6YMS6,QRPSQQUYPMFERG-LFYBBSHMSA-N,O=C(C=CC#Cc1cccc(NS(=O)(=O)c2ccccc2)c1)NO,OXAMFLATIN,NS5_DEN2B Dengue virus 2,3.921180933713913
Q6YMS6,GYCPCOJTCINIFZ-UHFFFAOYSA-N,CCC(CC#N)OC(=O)NC(C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1,VX-944,NS5_DEN2B Dengue virus 2,3.9209242463111877
Q6YMS6,GXDALQBWZGODGZ-UHFFFAOYSA-N,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,Astemizole,NS5_DEN2B Dengue virus 2,3.920107454061508
Q6YMS6,KKZJGLLVHKMTCM-UHFFFAOYSA-N,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,Mitoxantrone,NS5_DEN2B Dengue virus 2,3.919049710035325
Q6YMS6,ASSNCSVJAZEMQG-UHFFFAOYSA-N,COc1cc(Cc2cnc(N)nc2N)c2cc(Cc3c(C(=O)N(C)C)[nH]c4ccc(Cl)cc34)oc2c1OC,AR-709,NS5_DEN2B Dengue virus 2,3.918727785348892
Q6YMS6,MUOKSQABCJCOPU-UHFFFAOYSA-N,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,Silmitasertib,NS5_DEN2B Dengue virus 2,3.9177320897579193
Q6YMS6,SWZXEVABPLUDIO-WSZYKNRRSA-N,COCC(NC(=O)c1cnc(C)s1)C(=O)NC(COC)C(=O)NC(Cc1ccccc1)C(=O)C1(C)CO1,oprozomib,NS5_DEN2B Dengue virus 2,3.917621076107025
Q6YMS6,WBLXZPHICYCDGN-UHFFFAOYSA-N,CCCCOCC(O)COc1ccccc1,Febuprol,NS5_DEN2B Dengue virus 2,3.91748508810997
Q6YMS6,NPWTVYBPSXCRPM-UHFFFAOYSA-N,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C)cc3)CC2)nc2ccccc21,ALINASTINE,NS5_DEN2B Dengue virus 2,3.9157382547855377
Q6YMS6,MINDHVHHQZYEEK-HBBNESRFSA-N,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,Mupirocin,NS5_DEN2B Dengue virus 2,3.915729433298111
Q6YMS6,RMSWMRJVUJSDGN-UHFFFAOYSA-N,Cc1nnc2n1-c1sc(CCc3ccc(CC(C)C)cc3)cc1C(c1ccccc1Cl)=NC2C,Israpafant,NS5_DEN2B Dengue virus 2,3.914097636938095
Q6YMS6,JQXXHWHPUNPDRT-WLSIYKJHSA-N,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,RIFAMPICIN,NS5_DEN2B Dengue virus 2,3.91405525803566
Q6YMS6,WTPSHLVHJOJDIF-UHFFFAOYSA-N,Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2,CI-1002,NS5_DEN2B Dengue virus 2,3.913685619831085
Q6YMS6,JZAMQDDHRXHDFR-UHFFFAOYSA-N,Nc1nc2c(cnn2CCN2CCN(c3ccc(F)cc3F)CC2)c2nc(-c3ccco3)nn12,SCH-412348,NS5_DEN2B Dengue virus 2,3.9136437475681305
Q6YMS6,NCXMLFZGDNKEPB-FFPOYIOWSA-N,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,Natamycin,NS5_DEN2B Dengue virus 2,3.913295328617096
Q6YMS6,QFLNTQDOVCLQKW-UHFFFAOYSA-N,CC(OC(=O)c1ccc(Cc2c(O)c3ccccc3oc2=O)cc1)(C(F)(F)F)C(F)(F)F,Tecarfarin,NS5_DEN2B Dengue virus 2,3.9132945239543915
Q6YMS6,XDXDZDZNSLXDNA-TZNDIEGXSA-N,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,Idarubicin,NS5_DEN2B Dengue virus 2,3.913090616464615
Q6YMS6,WJRRGYBTGDJBFX-UHFFFAOYSA-N,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,AZD-5438,NS5_DEN2B Dengue virus 2,3.9128980338573456
Q6YMS6,UHRBTBZOWWGKMK-DOMZBBRYSA-N,COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21,FLOMOXEF,NS5_DEN2B Dengue virus 2,3.9126002192497253
Q6YMS6,DenvInD_189,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)CCCC,72713955,NS5_DEN2B Dengue virus 2,3.9123398512601852
Q6YMS6,DenvInD_161,C1=CC(=CC=C1COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=NC=CS3)C(F)(F)F,127039816,NS5_DEN2B Dengue virus 2,3.9119797945022583
Q6YMS6,BLUAFEHZUWYNDE-NNWCWBAJSA-N,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,ARTEMISININ,NS5_DEN2B Dengue virus 2,3.9115583300590515
Q6YMS6,ZSWMIFNWDQEXDT-ZESJGQACSA-N,CC1CN2c3c(cc4c(N5C(=O)OCC5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)C2C(C)O1,Zoliflodacin,NS5_DEN2B Dengue virus 2,3.910467118024826
Q6YMS6,XRVDGNKRPOAQTN-FQEVSTJZSA-N,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1C#N,Ozanimod,NS5_DEN2B Dengue virus 2,3.9096736013889313
Q6YMS6,UOWGYMNWMDNSTL-ONEGZZNKSA-N,O=C(C=Cc1cccnc1)c1ccncc1,3PO,NS5_DEN2B Dengue virus 2,3.909256488084793
Q6YMS6,MJZJYWCQPMNPRM-UHFFFAOYSA-N,CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl,BRL-6231,NS5_DEN2B Dengue virus 2,3.909172147512436
Q6YMS6,DenvInD_301,COC1=CC=CC(=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=CS3,127039817,NS5_DEN2B Dengue virus 2,3.9090639501810074
Q6YMS6,SSLKKMZJCJBOML-UHFFFAOYSA-N,CCN(CC)C(=O)CSc1ccc(Cl)nn1,AZINTAMIDE,NS5_DEN2B Dengue virus 2,3.9078334271907806
Q6YMS6,ULXXDDBFHOBEHA-CWDCEQMOSA-N,CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,Afatinib,NS5_DEN2B Dengue virus 2,3.9070174694061284
Q6YMS6,DenvInD_295,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CN=CS3,127039442,NS5_DEN2B Dengue virus 2,3.905358850955963
Q6YMS6,DenvInD_274,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)OCC3=CC=C(C=C3)F)C(=O)N,127038018,NS5_DEN2B Dengue virus 2,3.9041633754968643
Q6YMS6,DenvInD_316,CC1=C(C(=O)OC2=C1C=C3C(=C2)OC=C3C(C)(C)C)CC(=O)NC(CC4=CNC5=C4C=C(C=C5)O)C(=O)O,1784865,NS5_DEN2B Dengue virus 2,3.903903692960739
Q6YMS6,QGZYDVAGYRLSKP-UHFFFAOYSA-N,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO,Rocilinostat,NS5_DEN2B Dengue virus 2,3.903844803571701
