uniprot_accession,standard_inchi_key,canonical_smiles,compound_name,protein_fragment,avg_predictions
Q6YMS5,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,CC(NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,MLN-2480,NS3_DEN2B Dengue virus 2,4.5206199288368225
Q6YMS5,AZSNMRSAGSSBNP-XPNPUAGNSA-N,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,Ivermectin,NS3_DEN2B Dengue virus 2,4.512774407863617
Q6YMS5,UOBYJVFBFSLCTQ-UHFFFAOYSA-N,COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C1=O,TMC-647055,NS3_DEN2B Dengue virus 2,4.495900064706802
Q6YMS5,DenvInD_283,C1=CC(=CC=C1COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=C(C=CS3)Cl)Cl,127038867,NS3_DEN2B Dengue virus 2,4.486428663134575
Q6YMS5,DenvInD_297,C1=CC=C2C(=C1)C=C(S2)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C3=CC=C(C=C3)OCC4=CC=C(C=C4)C(F)(F)F)C(=O)N,127039187,NS3_DEN2B Dengue virus 2,4.484489604830742
Q6YMS5,CJXAEXPPLWQRFR-UHFFFAOYSA-N,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,Clemizol,NS3_DEN2B Dengue virus 2,4.476271599531174
Q6YMS5,KJAAEKQTENJMDT-SFECMWDFSA-N,CCNCC=CCNCCCCNCCCCNCC=CCNCC,SL-11128,NS3_DEN2B Dengue virus 2,4.47127377986908
Q6YMS5,GHASVSINZRGABV-UHFFFAOYSA-N,O=c1[nH]cc(F)c(=O)[nH]1,Fluorouracil,NS3_DEN2B Dengue virus 2,4.470183342695236
Q6YMS5,WELIVEBWRWAGOM-UHFFFAOYSA-N,NCCC(=O)NCCSSCCNC(=O)CCN,beta-Alethine,NS3_DEN2B Dengue virus 2,4.452046990394592
Q6YMS5,VMZMNAABQBOLAK-DBILLSOUSA-N,NCCCCC1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(c2ccccc2)NC(=O)C2CC(OC(=O)NCCN)CN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(OCc3ccccc3)cc2)NC1=O,Pasireotide,NS3_DEN2B Dengue virus 2,4.449009031057358
Q6YMS5,DenvInD_262,C1=CC(=CC=C1COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=C(S3)Cl)Cl,127038865,NS3_DEN2B Dengue virus 2,4.440610095858574
Q6YMS5,DADASRPKWOGKCU-IHKPOXLFSA-N,COc1ccc2c(c1)C1(CC1c1ccc3c(C=Cc4ccc(CN5CC(C)OC(C)C5)cc4)n[nH]c3c1)C(=O)N2,CFI 400945,NS3_DEN2B Dengue virus 2,4.431136935949326
Q6YMS5,XEAOPVUAMONVLA-QGZVFWFLSA-N,NC(=O)C(CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,Avagacestat,NS3_DEN2B Dengue virus 2,4.4181013107299805
Q6YMS5,OLCWFLWEHWLBTO-HSZRJFAPSA-N,N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)C(Cc1ccccc1)CN2Cc1cnc[nH]1,BMS-214662,NS3_DEN2B Dengue virus 2,4.40702286362648
Q6YMS5,KMUNHOKTIVSFRA-KXFIGUGUSA-N,Nc1nc2c(ncn2C=C2CC2(CO)CO)c(=O)[nH]1,Filociclovir,NS3_DEN2B Dengue virus 2,4.402491748332977
Q6YMS5,OVRBKKLFIRJPKY-UHFFFAOYSA-N,COc1cc(F)cc2c1-c1c(OC)cc(F)cc1C21NC(=O)NC1=O,AL 4114,NS3_DEN2B Dengue virus 2,4.401656687259674
Q6YMS5,XACKNLSZYYIACO-DJLDLDEBSA-N,CCc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,edoxudine,NS3_DEN2B Dengue virus 2,4.395954489707947
Q6YMS5,HHCBMISMPSAZBF-UHFFFAOYSA-N,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,DP-4978,NS3_DEN2B Dengue virus 2,4.395432949066162
Q6YMS5,HAYYBYPASCDWEQ-UHFFFAOYSA-N,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,Entrectinib,NS3_DEN2B Dengue virus 2,4.395361214876175
Q6YMS5,BTTNOGHPGJANSW-IBGZPJMESA-N,CC(=O)NCC1CN(c2ccc(-c3ccc(CNCc4cn[nH]n4)cc3)c(F)c2)C(=O)O1,RX-01-667,NS3_DEN2B Dengue virus 2,4.3933218121528625
Q6YMS5,IYJMSDVSVHDVGT-PEQKVOOWSA-N,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,Metildigoxin,NS3_DEN2B Dengue virus 2,4.391948491334915
Q6YMS5,CTAHRHRYCPEDSR-UHFFFAOYSA-N,CCCS(=O)(=O)NC(=O)c1ccc(N(CC)Cc2cc(Br)ccc2OCC2CC2)nn1,ZD-6416,NS3_DEN2B Dengue virus 2,4.390854358673096
Q6YMS5,DenvInD_279,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CSC=N3,127037699,NS3_DEN2B Dengue virus 2,4.386607423424721
Q6YMS5,QPDYBCZNGUJZDK-DNQXCXABSA-N,NC(N)=NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCN=C(N)N)c3OC3CCNC3)ncn2)c1OC1CCNC1,Brilacidin,NS3_DEN2B Dengue virus 2,4.378407180309296
Q6YMS5,ARAIBEBZBOPLMB-UFGQHTETSA-N,CC(=O)NC1C(N=C(N)N)C=C(C(=O)O)OC1C(O)C(O)CO,Zanamivir,NS3_DEN2B Dengue virus 2,4.37812477350235
Q6YMS5,ALCSGJCIESECFD-UHFFFAOYSA-N,NC(=O)CCCCn1ccc(NC(N)=NCC(F)(F)F)n1,ICI-162846,NS3_DEN2B Dengue virus 2,4.375219434499741
Q6YMS5,DenvInD_254,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C=CC3=CC=C(C=C3)Cl,127040817,NS3_DEN2B Dengue virus 2,4.3747043907642365
Q6YMS5,DenvInD_260,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=CC=C3F,127040805,NS3_DEN2B Dengue virus 2,4.37340435385704
Q6YMS5,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,Cn1ncnc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1ccc(F)cc1,BMN-673,NS3_DEN2B Dengue virus 2,4.369725555181503
Q6YMS5,YUAALFPUEOYPNX-UHFFFAOYSA-N,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,Dubermatinib,NS3_DEN2B Dengue virus 2,4.36660897731781
Q6YMS5,VNFPBHJOKIVQEB-UHFFFAOYSA-N,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Clotrimazole,NS3_DEN2B Dengue virus 2,4.363762527704239
Q6YMS5,DenvInD_295,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CN=CS3,127039442,NS3_DEN2B Dengue virus 2,4.362479791045189
Q6YMS5,URLYINUFLXOMHP-HTVVRFAVSA-N,CN1N=C(N)c2cn(C3OC(COP(=O)(O)O)C(O)C3O)c3ncnc1c23,Triciribine phosphate,NS3_DEN2B Dengue virus 2,4.353415995836258
Q6YMS5,DenvInD_219,C1=CC=C(C(=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC4=C(S3)C=CS4)C(F)(F)F,127040512,NS3_DEN2B Dengue virus 2,4.350311130285263
Q6YMS5,BPFYOAJNDMUVBL-UHFFFAOYSA-N,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,Marbofloxacin,NS3_DEN2B Dengue virus 2,4.34872567653656
Q6YMS5,DenvInD_255,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C=CC3=CC=CC=C3,127040814,NS3_DEN2B Dengue virus 2,4.344824433326721
Q6YMS5,GMIZZEXBPRLVIV-UHFFFAOYSA-N,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1,MK 8776,NS3_DEN2B Dengue virus 2,4.341366499662399
Q6YMS5,DKMXWAOCNKDQMT-UHFFFAOYSA-N,CN(C)C(=O)C(=O)N(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c2ncccc12,L-870812,NS3_DEN2B Dengue virus 2,4.3363717794418335
Q6YMS5,DenvInD_285,C1=CC(=CC=C1COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=NC=CS3)C(F)(F)F,127039816,NS3_DEN2B Dengue virus 2,4.333454757928848
Q6YMS5,WFTSRDISOMSAQC-ZNFOTRSXSA-N,CCN(CC)CCn1c2c(c3ccc(OC)cc31)CCN1CC3CC(OC(=O)c4cc(OC)c(OC)c(OC)c4)C(OC)C(C(=O)OC)C3CC21,BIETASERPINE,NS3_DEN2B Dengue virus 2,4.332043796777725
Q6YMS5,PIMQWRZWLQKKBJ-SFHVURJKSA-N,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12,Dinaciclib,NS3_DEN2B Dengue virus 2,4.321503281593323
Q6YMS5,DenvInD_298,C1=CC(=CC=C1COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC4=C(S3)SC=C4)C(F)(F)F,127039186,NS3_DEN2B Dengue virus 2,4.319901168346405
Q6YMS5,WBLXZPHICYCDGN-UHFFFAOYSA-N,CCCCOCC(O)COc1ccccc1,Febuprol,NS3_DEN2B Dengue virus 2,4.31917405128479
Q6YMS5,DTGZHCFJNDAHEN-OZEXIGSWSA-N,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(O)c(OC)cc21,CEPHAELINE,NS3_DEN2B Dengue virus 2,4.318851202726364
Q6YMS5,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,Taselisib,NS3_DEN2B Dengue virus 2,4.316899865865707
Q6YMS5,KQZVSTAVTJCKDG-DRSBITMPSA-N,C=C(C)C1CCC2(C(=O)OCC(N)(CO)CO)CCC3(C)C(CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C12,NVX-207,NS3_DEN2B Dengue virus 2,4.316292643547058
Q6YMS5,DenvInD_267,C1=CC(=C(C(=C1)Cl)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=NC=CS3)Cl,127038505,NS3_DEN2B Dengue virus 2,4.312045991420746
Q6YMS5,JRNJNYBQQYBCLE-UHFFFAOYSA-N,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,R-547,NS3_DEN2B Dengue virus 2,4.3052204847335815
Q6YMS5,KSOVGRCOLZZTPF-QMKUDKLTSA-N,Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,R-763,NS3_DEN2B Dengue virus 2,4.304613530635834
Q6YMS5,GKIRPKYJQBWNGO-UHFFFAOYSA-N,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,Clomiphene,NS3_DEN2B Dengue virus 2,4.299956232309341
Q6YMS5,LTMHDMANZUZIPE-PUGKRICDSA-N,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,Digoxin,NS3_DEN2B Dengue virus 2,4.297496676445007
Q6YMS5,QWLNINWUBHHOLU-UHFFFAOYSA-N,Cn1c(=O)c(C(=O)NCCO)c(O)c2ncc(Cc3ccc(F)cc3)cc21,GSK-364735,NS3_DEN2B Dengue virus 2,4.296677380800247
Q6YMS5,DenvInD_299,CC(C)(C)C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=C(C=CS3)Cl,127039185,NS3_DEN2B Dengue virus 2,4.2954526245594025
Q6YMS5,UHRBTBZOWWGKMK-DOMZBBRYSA-N,COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21,FLOMOXEF,NS3_DEN2B Dengue virus 2,4.2937504053115845
Q6YMS5,RDQSNNMSDOHAPG-UHFFFAOYSA-N,Cc1ccc(O)c(Cn2c(NC3CCN(CCN)CC3)nc3c(C)cccc32)n1,JNJ-2408068,NS3_DEN2B Dengue virus 2,4.290419399738312
Q6YMS5,AUVVAXYIELKVAI-CKBKHPSWSA-N,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,Emetine,NS3_DEN2B Dengue virus 2,4.29040464758873
Q6YMS5,OBATZBGFDSVCJD-LALPQLPRSA-N,CC1OC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)CC(O)C1OC1CC(O)C(OC2CC(O)C(OC3OC(CO)C(O)C(O)C3O)C(C)O2)C(C)O1,DESLANOSIDE,NS3_DEN2B Dengue virus 2,4.2863157987594604
Q6YMS5,QAGYKUNXZHXKMR-HKWSIXNMSA-N,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,Nelfinavir,NS3_DEN2B Dengue virus 2,4.284312695264816
Q6YMS5,PFWVGKROPKKEDW-UHFFFAOYSA-N,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c2ccc(C3CC3)cc2Cl)c1,Vidupiprant,NS3_DEN2B Dengue virus 2,4.282871216535568
Q6YMS5,LAGYWHSFHIMTPE-UHFFFAOYSA-N,Oc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,DESMETHYLASTEMIZOLE,NS3_DEN2B Dengue virus 2,4.277336597442627
Q6YMS5,UPQJYTNALAIZCC-UHFFFAOYSA-N,COc1ccc(C)cc1NS(=O)(=O)c1cc(OC2CCNCC2)c2occc2c1,BVT-74316,NS3_DEN2B Dengue virus 2,4.27583047747612
Q6YMS5,WVLHHLRVNDMIAR-IBGZPJMESA-N,NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,AMD-070,NS3_DEN2B Dengue virus 2,4.273433029651642
Q6YMS5,QEVHRUUCFGRFIF-MDEJGZGSSA-N,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,Reserpine,NS3_DEN2B Dengue virus 2,4.272228270769119
Q6YMS5,DenvInD_246,C1=CC=C(C=C1)C(=O)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=CC=C3,127041430,NS3_DEN2B Dengue virus 2,4.270289793610573
Q6YMS5,DBOUGBAQLIXZLV-UHFFFAOYSA-N,CCN(CC)CCCN1c2ccccc2Sc2ccc(Cl)cc21,CHLORPROETHAZINE,NS3_DEN2B Dengue virus 2,4.268940836191177
Q6YMS5,OTVAEFIXJLOWRX-NXEZZACHSA-N,CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,Thiamphenicol,NS3_DEN2B Dengue virus 2,4.267705619335175
Q6YMS5,PZUJQWHTIRWCID-HXUWFJFHSA-N,CC(C)(Cc1ccc2ccccc2c1)NCC(O)COc1cccc(Cl)c1C#N,SB 262470,NS3_DEN2B Dengue virus 2,4.265248000621796
Q6YMS5,ZUZPCOQWSYNWLU-VIFPVBQESA-N,CNCCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2NC(C)C(F)(F)F)c(F)c1,Cevipabulin,NS3_DEN2B Dengue virus 2,4.262963891029358
Q6YMS5,OOXQDZTUGOJLHK-ZZEZOPTASA-N,CCCCCCCCCCCC(=NO)c1cc(C)ccc1O,FLM-5011,NS3_DEN2B Dengue virus 2,4.260681927204132
Q6YMS5,YJZSUCFGHXQWDM-UHFFFAOYSA-N,O=C(OC12CC3CC(CC(C3)C1)C2)c1ccc(NCc2cc(O)ccc2O)cc1,ADAPHOSTIN,NS3_DEN2B Dengue virus 2,4.260007232427597
Q6YMS5,DenvInD_284,C1=CC(=CC=C1COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=NC=CS3)C(F)(F)F,127039816,NS3_DEN2B Dengue virus 2,4.25515028834343
Q6YMS5,DenvInD_221,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC(=CC=C3)F,127040498,NS3_DEN2B Dengue virus 2,4.249258518218994
Q6YMS5,HIBWHHQXUSKNOV-UHFFFAOYSA-N,COc1cc2c(cc1S(=O)(=O)c1ccc(OCc3ccc(Cl)cc3)cc1)CCN(C)CC2,SB-737050-A,NS3_DEN2B Dengue virus 2,4.2482395470142365
Q6YMS5,AXTAPYRUEKNRBA-JTQLQIEISA-N,Cn1ncc(Cl)c1-c1cc(C(=O)NC(CN)Cc2ccc(F)c(F)c2)oc1Cl,Uprosertib,NS3_DEN2B Dengue virus 2,4.248206436634064
Q6YMS5,GCWIQUVXWZWCLE-INIZCTEOSA-N,Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=NC2CC(N)=O,CPI-0610,NS3_DEN2B Dengue virus 2,4.2440405786037445
Q6YMS5,DenvInD_233,CC(C)(C)C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=CC=C3,127040106,NS3_DEN2B Dengue virus 2,4.243115946650505
Q6YMS5,DenvInD_238,CC(C)(C)C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=CC=C3,127040106,NS3_DEN2B Dengue virus 2,4.241837292909622
Q6YMS5,DADASRPKWOGKCU-FVTQAUBDSA-N,COc1ccc2c(c1)C1(CC1c1ccc3c(C=Cc4ccc(CN5CC(C)OC(C)C5)cc4)n[nH]c3c1)C(=O)N2,CFI-400945,NS3_DEN2B Dengue virus 2,4.241260975599289
Q6YMS5,AEOCXXJPGCBFJA-UHFFFAOYSA-N,CCc1cc(C(N)=S)ccn1,Ethionamide,NS3_DEN2B Dengue virus 2,4.239541441202164
Q6YMS5,JUZYLCPPVHEVSV-LJQANCHMSA-N,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2C(CO)C(C)C,Elvitegravir,NS3_DEN2B Dengue virus 2,4.23877739906311
Q6YMS5,KUNDLEJVAIBADY-UHFFFAOYSA-N,N=C(N)c1ccc(OCCCC2CCN(CCCOc3ccc(C(=N)N)cc3)CC2)cc1,T-2307,NS3_DEN2B Dengue virus 2,4.2348650097846985
Q6YMS5,VFCRKLWBYMDAED-REWPJTCUSA-N,CCCC(NC1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,Nirogacestat,NS3_DEN2B Dengue virus 2,4.234825760126114
Q6YMS5,GBBJCSTXCAQSSJ-JVZYCSMKSA-N,Cc1cn(C2OC(CO)C(O)C2F)c(=O)[nH]c1=O,FMAU,NS3_DEN2B Dengue virus 2,4.233799010515213
Q6YMS5,DenvInD_281,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=CS3,127037697,NS3_DEN2B Dengue virus 2,4.225716218352318
Q6YMS5,QSTYMRMEJNQSJW-FQEVSTJZSA-N,COc1ccc2c(c1)CC(CN1CCC3(CC1)C(=O)NCN3c1ccccc1)O2,SU-23397,NS3_DEN2B Dengue virus 2,4.222514659166336
Q6YMS5,DenvInD_226,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)OCC3=CC=C(C=C3)OC(F)(F)F)C(=O)N,127040763,NS3_DEN2B Dengue virus 2,4.218516394495964
Q6YMS5,DenvInD_234,CC1=CC(=CC=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=CC=C3,127040105,NS3_DEN2B Dengue virus 2,4.21679849922657
Q6YMS5,DenvInD_268,COC1=CC=CC(=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=NC=CS3,127038504,NS3_DEN2B Dengue virus 2,4.214449122548103
Q6YMS5,DenvInD_249,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)OCC3=CC=CC=C3C(F)(F)F)C(=O)N,127041097,NS3_DEN2B Dengue virus 2,4.214150905609131
Q6YMS5,NNBGCSGCRSCFEA-UHFFFAOYSA-N,COCCN1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)Cn2c(SCc3cccc(F)c3F)cc(=O)c3ccccc32)CC1,Rilapladib,NS3_DEN2B Dengue virus 2,4.212845355272293
Q6YMS5,CTMCWCONSULRHO-UHQPFXKFSA-N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOC(OC)C2)C(O)C(C)O1,Nemorubicin,NS3_DEN2B Dengue virus 2,4.211359649896622
Q6YMS5,IPMQOGDSJZQLFX-BIBZJUPHSA-N,NC(=O)C1(NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2csc3ccccc23)NC(=O)C2CCCNC2)CCNCC1,Relamorelin,NS3_DEN2B Dengue virus 2,4.2081891894340515
Q6YMS5,ZLHZLMOSPGACSZ-NSHDSACASA-N,O=[N+]([O-])c1cn2c(n1)OCC(OCc1ccc(OC(F)(F)F)cc1)C2,Pretomanid,NS3_DEN2B Dengue virus 2,4.203489184379578
Q6YMS5,VHVPQPYKVGDNFY-UHFFFAOYSA-N,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,Itraconazole,NS3_DEN2B Dengue virus 2,4.200692117214203
Q6YMS5,LQVXSNNAFNGRAH-QHCPKHFHSA-N,CC1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,BMS-754807,NS3_DEN2B Dengue virus 2,4.200343996286392
Q6YMS5,DenvInD_259,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=CC=C3C(F)(F)F,127040806,NS3_DEN2B Dengue virus 2,4.199329242110252
